episode,density,mean_return,group_std,mean_queue,mean_wait,throughput,mean_loss,mean_vf_loss,entropy_coef,lr
1934,moderate,0.3107,1.0124,1.7271,26.7244,179,-0.001962,0.171509,0.042747,2.66e-04
1935,light,0.0604,0.4485,0.4678,7.2429,78,0.006853,0.245698,0.042743,2.66e-04
1936,heavy,-3.3996,5.5642,7.1690,146.4841,417,-0.004879,0.332722,0.042739,2.66e-04
1937,light,0.0558,0.4491,0.4532,6.9391,72,0.001044,0.128547,0.042735,2.66e-04
1938,heavy,-3.3439,5.4726,7.2660,148.5975,415,-0.004050,0.286915,0.042732,2.66e-04
1939,light,0.0785,0.5393,0.4520,6.9040,73,-0.001990,0.168366,0.042728,2.65e-04
1940,moderate,0.1850,0.9943,1.6573,25.5438,184,-0.002688,0.124428,0.042724,2.65e-04
1941,moderate,0.2876,0.9729,1.6386,25.1800,185,-0.002329,0.087296,0.042720,2.65e-04
1942,heavy,-3.2468,5.5989,7.2232,142.3366,423,-0.003521,0.234131,0.042717,2.65e-04
1943,moderate,0.5963,0.9827,1.7248,26.9273,196,-0.001874,0.088807,0.042713,2.65e-04
1944,heavy,-3.1290,5.5269,7.2044,146.9330,434,-0.003723,0.217807,0.042709,2.65e-04
1945,moderate,0.4189,0.9954,1.7580,27.6143,175,-0.001515,0.111377,0.042705,2.65e-04
1946,heavy,-3.2967,5.6699,7.2644,145.8290,421,-0.003430,0.204594,0.042702,2.65e-04
1947,light,0.1833,0.2492,0.4556,7.0412,70,-0.000669,0.234020,0.042698,2.65e-04
1948,moderate,0.5186,0.9931,1.6866,26.4668,187,-0.001028,0.094874,0.042694,2.65e-04
1949,moderate,0.4811,1.0065,1.6703,25.9870,185,-0.000887,0.080595,0.042690,2.65e-04
1950,light,0.2045,0.2807,0.4402,6.6418,75,-0.001599,0.119214,0.042687,2.65e-04
1951,moderate,0.5705,1.0435,1.7121,26.6851,188,-0.001591,0.089005,0.042683,2.65e-04
1952,heavy,-3.1663,5.6647,7.1461,139.7962,406,-0.003357,0.229910,0.042679,2.65e-04
1953,moderate,0.7911,1.0171,1.6534,25.5755,206,-0.000171,0.083738,0.042675,2.65e-04
1954,heavy,-3.0890,5.7281,7.1896,145.5410,425,-0.003610,0.209772,0.042672,2.65e-04
1955,moderate,0.6413,1.0482,1.7264,26.9284,187,-0.000372,0.076827,0.042668,2.65e-04
1956,light,0.3118,0.2716,0.4517,6.8913,77,-0.000484,0.156333,0.042664,2.65e-04
1957,moderate,0.4727,1.0742,1.7203,26.7375,182,-0.000983,0.067608,0.042660,2.65e-04
1958,light,0.2538,0.3240,0.4602,7.1465,75,-0.000487,0.085039,0.042657,2.65e-04
1959,moderate,0.7675,1.0232,1.6570,25.3664,200,-0.000756,0.067986,0.042653,2.65e-04
1960,heavy,-2.9864,5.6483,7.2445,145.3403,430,-0.003086,0.237390,0.042649,2.65e-04
1961,moderate,0.6170,1.0545,1.7009,26.0569,178,-0.000120,0.064460,0.042645,2.65e-04
1962,moderate,0.4977,1.0306,1.6573,25.4181,168,-0.000330,0.048583,0.042642,2.65e-04
1963,light,0.2421,0.2951,0.4490,6.8448,67,-0.000305,0.133041,0.042638,2.65e-04
1964,light,0.3349,0.3017,0.4481,6.8144,73,-0.000724,0.095569,0.042634,2.65e-04
1965,heavy,-3.1764,5.7949,7.2688,144.0724,415,-0.002741,0.248108,0.042630,2.65e-04
1966,light,0.3129,0.3278,0.4447,6.7575,74,-0.000737,0.131529,0.042627,2.65e-04
1967,heavy,-2.8175,5.6607,7.3335,147.3667,446,-0.002862,0.201471,0.042623,2.65e-04
1968,heavy,-3.1271,5.6628,7.2944,145.8947,410,-0.002341,0.182502,0.042619,2.64e-04
1969,light,0.2202,0.3463,0.4396,6.6352,72,-0.000383,0.104064,0.042615,2.64e-04
1970,heavy,-3.0526,5.6206,7.2619,143.4236,435,-0.001805,0.172287,0.042612,2.64e-04
1971,light,0.3002,0.2853,0.4484,6.8093,72,-0.000175,0.100042,0.042608,2.64e-04
1972,moderate,0.5794,1.0299,1.6464,25.1132,183,-0.000380,0.141880,0.042604,2.64e-04
1973,heavy,-2.8785,5.5613,7.3015,147.7650,423,-0.002060,0.194337,0.042600,2.64e-04
1974,heavy,-2.8918,5.6791,7.2228,145.3247,451,-0.002337,0.188422,0.042597,2.64e-04
1975,heavy,-3.0822,5.6331,7.2949,147.8005,411,-0.002929,0.170862,0.042593,2.64e-04
1976,moderate,0.5788,1.0486,1.7193,26.6415,173,-0.000507,0.178832,0.042589,2.64e-04
1977,heavy,-2.9228,5.6054,7.1443,148.7617,441,-0.003046,0.155540,0.042585,2.64e-04
1978,light,0.2865,0.2883,0.4444,6.7257,73,-0.000396,0.188417,0.042582,2.64e-04
1979,light,0.2591,0.2905,0.4602,7.1054,70,-0.001256,0.109756,0.042578,2.64e-04
1980,light,0.2550,0.3271,0.4408,6.7530,64,-0.000470,0.136761,0.042574,2.64e-04
1981,heavy,-2.9630,5.5743,7.1954,147.9542,436,-0.003427,0.224307,0.042570,2.64e-04
1982,moderate,0.4921,1.0753,1.5943,23.6315,170,-0.000448,0.142089,0.042567,2.64e-04
1983,light,0.3048,0.3360,0.4414,6.6579,69,-0.001417,0.126707,0.042563,2.64e-04
1984,heavy,-3.4100,5.9352,7.1200,148.5906,424,-0.004194,0.234464,0.042559,2.64e-04
1985,light,0.2305,0.3089,0.4417,6.7929,70,-0.001482,0.151353,0.042555,2.64e-04
1986,heavy,-3.3611,5.7889,7.2368,150.7755,407,-0.004644,0.206911,0.042552,2.64e-04
1987,light,0.3181,0.3101,0.4326,6.5107,77,-0.001465,0.112114,0.042548,2.64e-04
1988,heavy,-3.5903,5.8354,7.1883,148.7264,399,-0.004205,0.216736,0.042544,2.64e-04
1989,moderate,0.5073,1.0340,1.6703,25.6261,173,-0.001634,0.142377,0.042540,2.64e-04
1990,moderate,0.5660,0.9823,1.6275,24.2526,177,-0.001786,0.101855,0.042537,2.64e-04
1991,moderate,0.4312,1.0911,1.6915,26.1114,178,-0.002391,0.112317,0.042533,2.64e-04
1992,heavy,-3.2030,5.7505,7.1425,144.5719,403,-0.004545,0.256797,0.042529,2.64e-04
1993,light,0.2875,0.3195,0.4529,6.9077,76,-0.002623,0.281668,0.042525,2.64e-04
1994,light,0.1994,0.4370,0.4357,6.5253,79,-0.007817,0.246050,0.042522,2.64e-04
1995,heavy,-3.3008,5.4036,7.1987,150.3321,429,-0.005792,0.241803,0.042518,2.64e-04
1996,heavy,-3.4922,5.5196,7.0849,141.9067,422,-0.006438,0.208492,0.042514,2.64e-04
1997,light,-0.0725,0.8483,0.4499,6.7693,75,-0.002598,0.557581,0.042510,2.63e-04
1998,moderate,0.3158,1.1778,1.6815,25.3297,189,-0.002443,0.173263,0.042507,2.63e-04
1999,heavy,-3.7667,5.4379,7.1015,143.1001,417,-0.007082,0.214521,0.042503,2.63e-04
2000,heavy,-3.6691,5.4700,6.9644,141.0911,418,-0.006141,0.194821,0.042499,2.63e-04
2001,heavy,-3.5013,5.3917,7.0570,143.4799,423,-0.007135,0.170706,0.042495,2.63e-04
2002,moderate,0.1574,1.2593,1.7166,26.2613,176,-0.004222,0.277886,0.042492,2.63e-04
2003,light,-0.1262,0.8296,0.4239,6.2828,73,-0.005215,0.555715,0.042488,2.63e-04
2004,moderate,0.0585,1.4161,1.6352,24.5389,184,-0.004983,0.139512,0.042484,2.63e-04
2005,heavy,-3.4667,5.4258,7.0365,139.0841,434,-0.007276,0.236475,0.042480,2.63e-04
2006,light,-0.1776,1.1320,0.4302,6.4236,73,-0.005026,0.405654,0.042477,2.63e-04
2007,moderate,0.0969,1.3107,1.6897,25.4529,187,-0.005303,0.110634,0.042473,2.63e-04
2008,light,-0.2172,1.2671,0.4526,6.9349,82,-0.004980,0.339538,0.042469,2.63e-04
2009,moderate,0.2033,1.3451,1.6211,24.1949,197,-0.005094,0.082310,0.042465,2.63e-04
2010,heavy,-3.4757,5.3241,7.1163,144.8111,407,-0.007162,0.345666,0.042462,2.63e-04
2011,heavy,-3.3847,5.3905,7.0601,140.5643,430,-0.007286,0.288334,0.042458,2.63e-04
2012,light,-0.1134,0.8906,0.4499,6.9111,72,-0.004891,0.355780,0.042454,2.63e-04
2013,moderate,0.2983,1.2238,1.6500,24.7262,185,-0.004490,0.122993,0.042450,2.63e-04
2014,moderate,0.2591,1.0940,1.6370,24.6524,190,-0.004111,0.087992,0.042447,2.63e-04
2015,heavy,-3.5296,5.5973,7.1745,147.4502,424,-0.006195,0.279958,0.042443,2.63e-04
2016,moderate,0.1932,1.1551,1.6137,24.1211,186,-0.004593,0.083007,0.042439,2.63e-04
2017,light,0.0373,0.6078,0.4502,6.9485,83,-0.005338,0.351103,0.042435,2.63e-04
2018,moderate,0.2802,1.0742,1.6757,25.6524,184,-0.004016,0.111022,0.042432,2.63e-04
2019,light,0.0174,0.4626,0.4590,7.1967,77,-0.004868,0.288871,0.042428,2.63e-04
2020,light,-0.1505,0.6423,0.4420,6.7166,72,-0.005291,0.213747,0.042424,2.63e-04
2021,moderate,0.1995,1.2073,1.6549,25.6818,178,-0.003259,0.191281,0.042420,2.63e-04
2022,heavy,-3.6777,5.7957,7.0732,145.9987,433,-0.005422,0.372099,0.042417,2.63e-04
2023,light,0.0502,0.7798,0.4538,6.9552,73,-0.003541,0.284357,0.042413,2.63e-04
2024,moderate,0.1459,1.4429,1.6761,25.5725,186,-0.003901,0.117978,0.042409,2.63e-04
2025,moderate,0.2532,1.2398,1.6296,24.3996,176,-0.002716,0.102689,0.042405,2.63e-04
2001,heavy,-3.5831,5.5090,6.9865,138.7215,423,-0.007693,0.177309,0.042495,2.63e-04
2002,heavy,-3.4919,5.4409,7.0504,145.2454,439,-0.007179,0.157561,0.042492,2.63e-04
2003,moderate,0.0676,1.3628,1.6331,24.5692,174,-0.004639,0.338185,0.042488,2.63e-04
2004,light,-0.0863,0.7148,0.4420,6.7357,74,-0.004838,0.586182,0.042484,2.63e-04
2005,moderate,0.0220,1.2575,1.6270,24.4847,176,-0.004570,0.165213,0.042480,2.63e-04
2006,light,-0.0849,1.0266,0.4718,7.2881,79,-0.005287,0.381805,0.042477,2.63e-04
2007,moderate,0.1098,1.0784,1.6570,25.1281,164,-0.003463,0.084947,0.042473,2.63e-04
2008,moderate,0.1600,1.1554,1.6067,24.0739,181,-0.004205,0.066534,0.042469,2.63e-04
2009,moderate,0.2504,1.1324,1.6591,25.0448,173,-0.003377,0.056153,0.042465,2.63e-04
2010,light,-0.0290,0.7513,0.4408,6.6782,63,-0.003327,0.257226,0.042462,2.63e-04
2011,moderate,0.2490,1.1041,1.6527,25.1069,180,-0.003713,0.088118,0.042458,2.63e-04
2012,moderate,0.3382,1.1041,1.6969,26.0409,196,-0.003002,0.065986,0.042454,2.63e-04
2013,moderate,0.5257,1.0172,1.6730,25.8597,200,-0.002971,0.054182,0.042450,2.63e-04
2014,heavy,-3.2666,5.6093,7.2062,153.2726,412,-0.005924,0.298314,0.042447,2.63e-04
2015,heavy,-3.3437,5.5246,7.1653,152.1741,413,-0.005752,0.273370,0.042443,2.63e-04
2016,moderate,0.3772,1.0284,1.6688,25.5677,183,-0.003178,0.078228,0.042439,2.63e-04
2017,heavy,-3.7716,5.9045,7.2294,154.6072,433,-0.005661,0.234410,0.042435,2.63e-04
2018,moderate,0.3517,0.9749,1.6348,24.8121,181,-0.001944,0.065912,0.042432,2.63e-04
2019,heavy,-3.6355,5.9453,7.1390,153.0802,426,-0.005845,0.243395,0.042428,2.63e-04
2020,moderate,0.5571,0.9620,1.6518,25.1718,182,-0.002015,0.065756,0.042424,2.63e-04
2021,moderate,0.5749,0.9428,1.6627,25.4199,190,-0.001961,0.061896,0.042420,2.63e-04
2022,light,0.1843,0.2830,0.4526,6.9198,76,-0.001350,0.231257,0.042417,2.63e-04
2023,light,0.1944,0.2640,0.4532,6.9273,68,-0.001018,0.095723,0.042413,2.63e-04
2024,moderate,0.5988,0.9719,1.6957,26.2310,192,-0.001155,0.118157,0.042409,2.63e-04
2025,moderate,0.4549,1.0051,1.6936,26.1977,175,-0.001553,0.076460,0.042405,2.63e-04
2026,moderate,0.5070,1.0291,1.7475,27.6975,183,-0.001490,0.061089,0.042402,2.62e-04
2027,moderate,0.5858,1.0123,1.7060,26.4883,183,-0.001518,0.051156,0.042398,2.62e-04
2028,light,0.2401,0.2708,0.4532,6.9352,69,-0.000762,0.119374,0.042394,2.62e-04
2029,heavy,-3.2127,5.9444,7.2279,153.0069,458,-0.004206,0.270447,0.042390,2.62e-04
2030,moderate,0.6237,1.0393,1.7442,27.5425,197,-0.000285,0.140616,0.042387,2.62e-04
2031,light,0.2520,0.2698,0.4523,6.9098,73,-0.000359,0.096238,0.042383,2.62e-04
2032,moderate,0.6183,1.0198,1.7087,26.6010,193,-0.000326,0.064883,0.042379,2.62e-04
2033,light,0.2331,0.2619,0.4523,6.9098,73,-0.000516,0.097522,0.042375,2.62e-04
2034,light,0.3303,0.2853,0.4541,6.9585,78,-0.000404,0.075391,0.042372,2.62e-04
2035,moderate,0.6229,1.0468,1.7148,26.7914,198,-0.000763,0.098031,0.042368,2.62e-04
2036,moderate,0.5161,1.0335,1.6479,25.2922,180,-0.000623,0.060183,0.042364,2.62e-04
2037,heavy,-3.1314,5.8415,7.1552,145.4621,435,-0.004429,0.265917,0.042360,2.62e-04
2038,moderate,0.4885,0.9890,1.6348,24.8121,181,-0.000320,0.054716,0.042357,2.62e-04
2039,heavy,-3.4109,5.9316,7.1386,148.8213,446,-0.003886,0.246145,0.042353,2.62e-04
2040,moderate,0.5521,1.0617,1.7281,26.8356,179,-0.000892,0.058067,0.042349,2.62e-04
2041,light,0.2486,0.3071,0.4547,6.9697,74,0.000159,0.128619,0.042345,2.62e-04
2042,heavy,-2.9280,5.8653,7.2402,151.9403,457,-0.004190,0.231853,0.042342,2.62e-04
2043,heavy,-3.5112,6.0910,7.1733,150.0762,418,-0.004011,0.223577,0.042338,2.62e-04
2044,light,0.3336,0.2950,0.4662,7.0361,76,-0.000402,0.167143,0.042334,2.62e-04
2045,light,0.2580,0.2871,0.4544,6.8190,74,-0.000759,0.126275,0.042330,2.62e-04
2046,heavy,-3.2778,5.8900,7.1367,144.6740,428,-0.004481,0.209188,0.042327,2.62e-04
2047,heavy,-3.1695,5.8858,7.0669,145.5661,436,-0.003974,0.201082,0.042323,2.62e-04
2048,light,0.2389,0.3256,0.4702,7.3235,61,-0.000021,0.161701,0.042319,2.62e-04
2049,moderate,0.1937,1.7679,1.9028,30.2222,188,-0.001790,0.286553,0.042315,2.62e-04
2050,heavy,-3.5249,6.0935,7.0831,145.7581,410,-0.004109,0.205234,0.042312,2.62e-04
2051,moderate,0.0166,1.8627,1.9946,32.5478,178,-0.002474,0.229990,0.042308,2.62e-04
2052,light,0.2226,0.3143,0.4251,6.4529,63,-0.001003,0.324887,0.042304,2.62e-04
2053,heavy,-3.3139,5.9050,7.0294,140.7150,434,-0.004592,0.211201,0.042300,2.62e-04
2054,light,0.2235,0.3488,0.4566,7.0890,68,-0.001415,0.270398,0.042297,2.61e-04
2055,moderate,-0.0970,2.0925,1.9320,30.8318,176,-0.002329,0.262518,0.042293,2.61e-04
2056,heavy,-3.1402,5.9271,7.0704,141.8525,439,-0.004138,0.204805,0.042289,2.61e-04
2057,moderate,0.2701,1.3601,1.7799,27.2246,180,-0.001995,0.192922,0.042285,2.61e-04
2058,light,0.1943,0.3444,0.4581,7.0687,73,-0.002015,0.245718,0.042282,2.61e-04
2059,light,0.1990,0.6059,0.4635,7.1880,78,-0.001302,0.274611,0.042278,2.61e-04
2060,light,0.0708,0.4767,0.4581,7.0754,60,-0.003590,0.316691,0.042274,2.61e-04
2061,moderate,-0.2128,1.9802,1.8651,28.7717,164,-0.002399,0.249238,0.042270,2.61e-04
2062,light,0.0879,0.9923,0.4478,6.8447,74,-0.003296,0.268092,0.042267,2.61e-04
2063,moderate,-0.1160,1.8339,1.7842,27.1906,161,-0.002265,0.184091,0.042263,2.61e-04
2064,light,-0.0052,1.1461,0.4151,6.0926,70,-0.004213,0.188808,0.042259,2.61e-04
2065,moderate,-0.1001,2.1299,1.9506,30.4896,184,-0.006290,0.364776,0.042255,2.61e-04
2066,moderate,-0.1465,1.8705,2.1506,34.4182,172,-0.004794,0.281783,0.042252,2.61e-04
2067,light,0.1094,0.7090,0.4475,6.9870,74,-0.001690,0.265811,0.042248,2.61e-04
2068,light,0.2107,0.6228,0.4296,6.5489,71,-0.002482,0.182454,0.042244,2.61e-04
2069,moderate,0.2863,1.2191,1.6533,24.8280,173,-0.002105,0.199445,0.042240,2.61e-04
2070,heavy,-3.1041,5.6753,7.0958,137.1113,410,-0.004363,0.366770,0.042237,2.61e-04
2071,light,0.2269,0.3747,0.4420,6.6431,78,-0.001628,0.115993,0.042233,2.61e-04
2072,moderate,0.3513,1.1542,1.6388,24.2446,175,-0.001277,0.144645,0.042229,2.61e-04
2073,light,0.1817,0.2840,0.4511,6.9279,70,-0.001042,0.101284,0.042225,2.61e-04
2074,light,0.1830,0.3118,0.4299,6.4735,60,-0.000580,0.075006,0.042222,2.61e-04
2075,moderate,0.5597,1.0208,1.6688,25.3373,186,-0.000862,0.184833,0.042218,2.61e-04
2076,light,0.2898,0.2643,0.4502,6.8610,76,-0.000525,0.063804,0.042214,2.61e-04
2077,moderate,0.6209,1.0147,1.6824,25.5601,187,-0.000194,0.105227,0.042210,2.61e-04
2078,heavy,-3.1314,5.7394,7.1349,145.8180,424,-0.002941,0.241795,0.042207,2.61e-04
2079,heavy,-3.0993,6.1372,7.1455,146.8558,451,-0.003614,0.218704,0.042203,2.61e-04
2080,light,0.2455,0.2758,0.4511,6.8871,66,-0.000452,0.176218,0.042199,2.61e-04
2081,heavy,-3.3151,5.9575,7.0981,146.8289,419,-0.003755,0.187041,0.042195,2.61e-04
2082,light,0.2798,0.2975,0.4414,6.7227,74,-0.000606,0.194230,0.042192,2.60e-04
2083,moderate,0.6031,1.0467,1.7339,26.6234,179,-0.001389,0.197062,0.042188,2.60e-04
2084,moderate,0.5234,1.0103,1.6842,25.6579,180,-0.001219,0.097699,0.042184,2.60e-04
2085,light,0.2889,0.2596,0.4226,6.3049,69,-0.000652,0.143176,0.042180,2.60e-04
2086,moderate,0.4119,1.0173,1.6173,23.9355,159,-0.001267,0.079819,0.042177,2.60e-04
2087,moderate,0.5330,1.0602,1.6982,25.6176,183,-0.000522,0.077499,0.042173,2.60e-04
2088,light,0.2361,0.3030,0.4335,6.4774,64,-0.001480,0.155771,0.042169,2.60e-04
2089,light,0.2583,0.2560,0.4475,6.7605,72,-0.000418,0.096856,0.042165,2.60e-04
2090,light,0.2817,0.2970,0.4317,6.5771,64,-0.000332,0.078967,0.042162,2.60e-04
2091,heavy,-3.3593,6.0292,7.1983,152.0081,430,-0.002698,0.261748,0.042158,2.60e-04
2092,light,0.2779,0.3020,0.4214,6.3167,67,-0.000977,0.077532,0.042154,2.60e-04
2093,heavy,-2.9759,5.8041,7.2456,150.1694,448,-0.004640,0.227749,0.042150,2.60e-04
2094,heavy,-3.1514,5.8151,7.1046,146.7334,417,-0.003226,0.214180,0.042147,2.60e-04
2095,moderate,0.5714,1.0435,1.6618,25.2428,172,-0.000552,0.166910,0.042143,2.60e-04
2096,moderate,0.5746,1.0134,1.6854,25.6527,176,-0.000806,0.106092,0.042139,2.60e-04
2097,light,0.2057,0.2762,0.4505,6.8807,67,-0.000533,0.155324,0.042135,2.60e-04
2098,moderate,0.5709,0.9982,1.6509,24.8707,180,-0.000581,0.087629,0.042132,2.60e-04
2099,light,0.2530,0.3535,0.4387,6.6367,78,-0.001173,0.135105,0.042128,2.60e-04
2100,light,0.2209,0.2870,0.4396,6.7248,69,-0.000875,0.077334,0.042124,2.60e-04
2101,moderate,0.5598,0.9862,1.6624,25.1938,187,-0.001079,0.114935,0.042120,2.60e-04
2102,light,0.1813,0.2709,0.4447,6.8171,73,-0.001665,0.109520,0.042117,2.60e-04
2103,heavy,-3.3472,5.8396,7.2373,151.4920,413,-0.003436,0.249670,0.042113,2.60e-04
2104,moderate,0.5799,1.0213,1.7048,26.2204,187,-0.000886,0.133083,0.042109,2.60e-04
2105,heavy,-3.3401,5.9505,7.1200,144.5578,420,-0.004043,0.227659,0.042105,2.60e-04
2106,heavy,-3.2499,6.0250,7.1321,143.0693,445,-0.004106,0.203913,0.042102,2.60e-04
2107,heavy,-3.2680,5.9542,7.1552,146.7555,434,-0.004718,0.176137,0.042098,2.60e-04
2108,light,0.2235,0.2770,0.4696,7.2788,69,-0.000913,0.322975,0.042094,2.60e-04
2109,moderate,0.4060,1.0503,1.6621,24.9040,162,-0.000276,0.220712,0.042090,2.60e-04
2110,heavy,-3.5294,6.2185,7.1419,140.1058,429,-0.004472,0.217996,0.042087,2.59e-04
2111,light,0.2605,0.2620,0.4487,6.8523,76,-0.000779,0.155806,0.042083,2.59e-04
2112,heavy,-3.4859,6.0958,7.0338,141.0240,448,-0.004719,0.205384,0.042079,2.59e-04
2113,heavy,-3.5864,6.3382,7.1579,147.7844,409,-0.004931,0.194101,0.042075,2.59e-04
2114,light,0.1941,0.3111,0.4523,7.0609,60,-0.001299,0.250225,0.042072,2.59e-04
2115,moderate,0.5770,1.0254,1.6594,25.0272,172,-0.001231,0.203510,0.042068,2.59e-04
2116,moderate,0.5663,1.0389,1.6870,25.8919,180,-0.000935,0.108148,0.042064,2.59e-04
2117,light,0.2402,0.3271,0.4363,6.6724,73,-0.001768,0.134272,0.042060,2.59e-04
2118,light,0.1786,0.2904,0.4523,6.8713,72,-0.000922,0.099687,0.042057,2.59e-04
2119,heavy,-3.4228,5.9552,7.1800,152.3379,425,-0.004764,0.268392,0.042053,2.59e-04
2120,moderate,0.3266,0.9689,1.6639,25.1750,169,-0.000590,0.097540,0.042049,2.59e-04
2121,light,0.1958,0.2800,0.4487,6.8871,67,-0.000529,0.107734,0.042045,2.59e-04
2122,heavy,-3.4283,6.0263,7.1884,148.4805,443,-0.004925,0.292195,0.042042,2.59e-04
2123,moderate,0.4401,0.9885,1.6963,26.0933,180,-0.000583,0.096750,0.042038,2.59e-04
2124,light,0.2558,0.2622,0.4469,6.8111,76,-0.000894,0.113539,0.042034,2.59e-04
2125,heavy,-3.3436,5.9306,7.1492,141.7779,417,-0.005432,0.243832,0.042030,2.59e-04
2126,light,0.2285,0.2700,0.4629,7.0073,77,-0.000600,0.103196,0.042027,2.59e-04
2127,heavy,-3.5299,6.0754,7.1861,150.2920,435,-0.005091,0.225374,0.042023,2.59e-04
2128,heavy,-3.8235,6.2720,7.1255,150.4810,408,-0.005364,0.203053,0.042019,2.59e-04
2129,heavy,-3.3928,6.2369,7.1527,143.8883,423,-0.004818,0.182286,0.042015,2.59e-04
2130,light,0.1572,0.2885,0.4547,6.9988,66,-0.000742,0.225364,0.042012,2.59e-04
2131,light,0.2389,0.2883,0.4384,6.6200,80,-0.000989,0.142294,0.042008,2.59e-04
2132,light,0.2887,0.2771,0.4541,6.9585,78,-0.001603,0.088888,0.042004,2.59e-04
2133,moderate,-0.0517,1.7923,1.8518,28.8466,189,-0.004031,0.298754,0.042000,2.59e-04
2134,light,-0.1039,0.8470,0.4587,7.0451,64,-0.003541,0.624404,0.041996,2.59e-04
2135,heavy,-3.8380,6.0024,7.1580,145.0731,434,-0.007576,0.253275,0.041993,2.59e-04
2136,heavy,-3.9085,5.9307,7.1320,146.7854,419,-0.008036,0.213864,0.041989,2.59e-04
2137,moderate,0.1984,1.1636,1.7063,26.0452,178,-0.003623,0.228550,0.041985,2.59e-04
2138,light,-0.2461,1.2415,0.4529,6.9422,73,-0.004199,0.447440,0.041981,2.58e-04
2139,light,-0.2327,1.3947,0.4575,7.0200,76,-0.004243,0.293189,0.041978,2.58e-04
2140,moderate,0.0742,1.3354,1.6524,24.7417,180,-0.003358,0.147091,0.041974,2.58e-04
2141,light,-0.1517,1.0093,0.4532,6.9352,69,-0.002845,0.114651,0.041970,2.58e-04
2142,heavy,-3.7907,5.8699,7.1954,144.0655,444,-0.006569,0.558931,0.041966,2.58e-04
2143,light,-0.2934,1.4728,0.4523,6.9098,73,-0.003527,0.124493,0.041963,2.58e-04
2144,heavy,-4.0223,5.9684,7.2157,145.4709,429,-0.007339,0.550777,0.041959,2.58e-04
2145,heavy,-4.4843,5.9993,7.0920,142.3932,400,-0.008187,0.402818,0.041955,2.58e-04
2146,light,-0.3213,1.6717,0.4514,6.8968,74,-0.003820,0.283135,0.041951,2.58e-04
2147,heavy,-4.2258,5.9483,7.1942,144.7121,426,-0.007262,0.275699,0.041948,2.58e-04
2148,moderate,-0.1799,2.0062,1.6585,25.0345,175,-0.002046,0.139361,0.041944,2.58e-04
2149,light,-0.5196,1.9835,0.4399,6.5916,74,-0.003798,0.260242,0.041940,2.58e-04
2150,heavy,-4.2222,5.7090,7.0704,141.8953,413,-0.007008,0.418415,0.041936,2.58e-04
2151,light,-0.3278,1.7134,0.4502,6.8538,76,-0.004250,0.155113,0.041933,2.58e-04
2152,heavy,-4.0153,5.7967,7.1609,145.5854,411,-0.008834,0.504352,0.041929,2.58e-04
2153,heavy,-4.0932,5.9375,6.9812,139.4674,428,-0.008570,0.415803,0.041925,2.58e-04
2154,moderate,-0.0012,1.1904,1.7000,25.9843,164,-0.005294,0.132282,0.041921,2.58e-04
2155,light,-0.3820,1.2696,0.4559,7.0439,73,-0.001977,0.335493,0.041918,2.58e-04
2156,light,-0.3126,0.9406,0.4532,6.9352,69,-0.000904,0.212593,0.041914,2.58e-04
2157,moderate,0.0030,1.1363,1.6821,25.6188,176,-0.005420,0.177963,0.041910,2.58e-04
2158,heavy,-4.2872,5.8705,7.2034,150.7242,423,-0.009772,0.386262,0.041906,2.58e-04
2159,heavy,-3.9821,5.6739,7.2033,145.5338,424,-0.009122,0.273664,0.041903,2.58e-04
2160,light,-0.4377,1.1606,0.4408,6.6870,67,-0.001879,0.489961,0.041899,2.58e-04
2161,moderate,0.0647,1.0807,1.6718,25.4287,177,-0.004353,0.125542,0.041895,2.58e-04
2162,heavy,-3.8551,5.6063,7.1752,152.7383,443,-0.009539,0.296755,0.041891,2.58e-04
2163,moderate,0.0073,0.9972,1.6467,24.8208,176,-0.005214,0.074007,0.041888,2.58e-04
2164,light,-0.2892,0.9162,0.4411,6.7787,76,-0.005751,0.301982,0.041884,2.58e-04
2165,light,-0.3061,0.8546,0.4463,6.8361,68,-0.006054,0.188671,0.041880,2.57e-04
2166,moderate,0.1865,1.0709,1.6851,25.5014,186,-0.005160,0.170804,0.041876,2.57e-04
2167,heavy,-3.6862,5.7260,7.1681,143.4905,451,-0.007717,0.437661,0.041873,2.57e-04
2168,light,-0.1357,0.7598,0.4638,7.1632,72,-0.003839,0.164557,0.041869,2.57e-04
2169,heavy,-3.6796,5.9170,7.2515,147.0993,426,-0.006523,0.410996,0.041865,2.57e-04
2170,heavy,-3.5640,5.9712,7.1644,150.6402,422,-0.007086,0.377255,0.041861,2.57e-04
2171,moderate,0.2875,0.9641,1.7003,26.1275,179,-0.003858,0.234529,0.041858,2.57e-04
2172,moderate,0.5336,0.9902,1.6555,25.1694,187,-0.001723,0.188004,0.041854,2.57e-04
2173,light,0.1292,0.4595,0.4538,6.9837,64,-0.001907,0.313423,0.041850,2.57e-04
2174,light,0.1435,0.4469,0.4638,7.2168,76,-0.003171,0.171522,0.041846,2.57e-04
2175,moderate,0.1637,1.0721,1.6652,25.0963,167,-0.000681,0.316678,0.041843,2.57e-04
2176,heavy,-3.6897,5.8512,7.1259,142.3255,411,-0.005786,0.281711,0.041839,2.57e-04
2177,moderate,0.1388,1.0307,1.6806,25.5183,172,0.001353,0.172250,0.041835,2.57e-04
